Algorithm,Data Size (MB),Timing (ms)
blake2s,64,146.27790451049805
blake2s,64,145.86853981018066
blake2s,64,146.99149131774902
blake2s,128,311.3665580749512
blake2s,128,321.7923641204834
blake2s,128,301.6984462738037
blake2s,128,308.5315227508545
blake2s,128,300.687313079834
blake2s,200,494.54236030578613
blake2s,200,465.44504165649414
blake2s,200,479.7511100769043
blake2s,200,477.1425724029541
blake2s,200,495.0273036956787
blake2s,512,1330.9862613677979
blake2s,512,1149.9390602111816
blake2s,512,1164.1664505004883
blake2s,512,1196.6848373413086
blake2s,512,1186.9456768035889
blake2b,1,1.9350051879882812
blake2b,1,0.9775161743164062
blake2b,1,1.9693374633789062
blake2b,1,0.9810924530029297
blake2b,1,1.9941329956054688
blake2b,2,2.931356430053711
blake2b,2,3.0221939086914062
blake2b,2,2.882242202758789
blake2b,2,2.930879592895508
blake2b,2,2.9294490814208984
blake2b,4,5.920171737670898
blake2b,4,5.869626998901367
blake2b,4,5.925416946411133
blake2b,4,5.8612823486328125
blake2b,4,6.394863128662109
blake2b,8,12.308120727539062
blake2b,8,12.798070907592773
blake2b,8,12.272834777832031
blake2b,8,11.790990829467773
blake2b,8,12.762784957885742
blake2b,16,25.007963180541992
blake2b,16,24.068593978881836
blake2b,16,24.008750915527344
blake2b,16,23.12445640563965
blake2b,16,25.07805824279785
blake2b,32,48.079490661621094
blake2b,32,48.09975624084473
blake2b,32,49.0574836730957
blake2b,32,49.12114143371582
blake2b,32,49.66259002685547
blake2b,64,96.83108329772949
blake2b,64,100.81028938293457
blake2b,64,100.21352767944336
blake2b,64,101.15599632263184
blake2b,64,98.70624542236328
blake2b,128,206.5422534942627
blake2b,128,196.77138328552246
blake2b,128,201.1280059814453
blake2b,128,201.90715789794922
blake2b,128,223.96373748779297
blake2b,200,351.86028480529785
blake2b,200,312.16955184936523
blake2b,200,316.91908836364746
blake2b,200,313.8883113861084
blake2b,200,305.32050132751465
blake2b,512,818.7520503997803
blake2b,512,819.2522525787354
blake2b,512,843.6822891235352
blake2b,512,846.3048934936523
blake2b,512,810.910701751709
blake3,1,0.0
blake3,1,0.9951591491699219
blake3,1,0.0
blake3,1,0.0
blake3,1,1.010894775390625
blake3,2,0.9763240814208984
blake3,2,0.0
blake3,2,0.9815692901611328
blake3,2,0.9756088256835938
blake3,2,0.9770393371582031
blake3,4,0.9758472442626953
blake3,4,2.5300979614257812
blake3,4,0.9312629699707031
blake3,4,1.954793930053711
blake3,4,1.9626617431640625
blake3,8,3.9391517639160156
blake3,8,3.924131393432617
blake3,8,2.9315948486328125
blake3,8,3.9873123168945312
blake3,8,3.8886070251464844
blake3,16,7.871389389038086
blake3,16,7.872819900512695
blake3,16,6.785154342651367
blake3,16,7.41887092590332
